"RMS of Temperature (K)","Temperature (K)","Total Energy (J/kg)","Energy Residual (W)","L2 Error (K)","X (m)","Y (m)","Z (m)"
39.28247284770876,35.125969886779785,31718.7509765625,-0.0002899169921875,3.1528422641073872,0.50569127898246202,0.70445309531839473,0
28.786424158793849,22.683350086212158,20483.06494140625,0,0.83769181647703395,0.51802574084901576,0.79628352399946078,0
26.886013116594881,20.242901484171551,18279.33984375,8.1380208333333329e-05,-1.1617620041874506,0.55198996394742272,0.81421355236579807,0
23.686007952704241,15.58854341506958,14076.45458984375,3.24249267578125e-05,-0.34513661525509454,0.55161091845714283,0.85638184377205873,0
20.563174272509713,10.030279994010925,9057.3428955078125,-0.0001201629638671875,-0.0021188853987741396,0.59843652595710795,0.90095363938527928,0
18.617117830148374,4.7050065994262695,4248.6210021972656,3.0517578125e-05,0.058879610639864577,0.64948205275753468,0.95065634956699518,0
26.269125737635282,18.289501190185547,16515.419311523438,-0.000152587890625,0.58688389519519646,0.050522358407516024,0.40198503700693644,0
33.843034088271651,28.778841972351074,25987.2939453125,0.0003662109375,-1.1620158119751256,0.10069329413851101,0.45743488186860631,0
43.686919830562005,40.117193222045898,36225.82470703125,0.000244140625,2.2337334495354488,0.15415231550812805,0.47226174900266277,0
69.158987106053644,66.991277694702148,60493.1220703125,-0.000732421875,-3.3663266549748041,0.28891843324441369,0.47404380326569434,0
49.375291834969872,46.281444549560547,41792.14453125,-0.00042724609375,0.45538278886584749,0.20383368865712925,0.50186931311595251,0
52.971605248714155,50.009488105773926,45158.5673828125,-0.0004425048828125,-2.2168909694673999,0.38320428530407802,0.59587381726798294,0
41.642555109114099,37.75335168838501,34091.27685546875,0.00016021728515625,-1.323091904979238,0.44158987182394505,0.68599924758109654,0
30.914909514967221,25.329744338989258,22872.7587890625,7.62939453125e-05,0.05548545603683408,0.47687646665572636,0.77552273830721807,0
24.134541903883974,16.249660730361938,14673.443359375,0,-0.075566058953510762,0.50757562848355897,0.85085619467449836,0
20.585832426950123,10.089523315429688,9110.839599609375,1.9073486328125e-06,-0.19677534431021204,0.55094412854227426,0.90422951688067132,0
18.660312709217251,4.8581606149673462,4386.9190673828125,0,-0.15803882473750352,0.60016311825896285,0.95168744980369302,0
20.054470488428375,0,0,-0.000732421875,0,0,0.39999999850988388,0
