"Centroid: Magnitude","cen_X","cen_Y","cen_Z","X (m)","Y (m)","Z (m)"
1.2738965814645058,0.86250000029394847,0.93749999987194299,0,0.86250000029394847,0.93749999987194299,0
1.2729149621360789,0.88749999997380635,0.91250000048021318,0,0.88749999997380635,0.91250000048021318,0
1.2729149618819462,0.91249999993888165,0.8875000001658917,0,0.91249999993888165,0.8875000001658917,0
1.2738965812768805,0.93749999942956486,0.86250000049767539,0,0.93749999942956486,0.86250000049767539,0
1.2758575544836264,0.96249999955471122,0.83750000011350478,0,0.96249999955471122,0.83750000011350478,0
1.2787933767005315,0.98749999939172972,0.81250000091968089,0,0.98749999939172972,0.81250000091968089,0
1.2630568078229807,0.78749999986903263,0.98749999999708937,0,0.78749999986903263,0.98749999999708937,0
1.2595882260394311,0.81250000003492429,0.96249999954306964,0,0.81250000003492429,0.96249999954306964,0
1.257104808531637,0.83749999995052327,0.93749999984865973,0,0.83749999995052327,0.93749999984865973,0
1.2556124006071125,0.86249999983410786,0.91250000046275082,0,0.86249999983410786,0.91250000046275082,0
1.2551145367049035,0.88749999997962714,0.88750000016007102,0,0.88749999997962714,0.88750000016007102,0
1.2556124003710347,0.91249999995634412,0.86250000002619331,0,0.91249999995634412,0.86250000002619331,0
1.2571048085440808,0.93750000015133972,0.83749999963038113,0,0.93750000015133972,0.83749999963038113,0
1.2595882263724441,0.96250000003783476,0.81249999996507527,0,0.96250000003783476,0.81249999996507527,0
1.2630568081429241,0.9874999998632118,0.78750000055006231,0,0.9874999998632118,0.78750000055006231,0
1.2476227394193247,0.76249999995634399,0.98749999999126858,0,0.76249999995634399,0.98749999999126858,0
1.2436086602321574,0.78749999988649477,0.96249999999126867,0,0.78749999988649477,0.96249999999126867,0
1.240589577157676,0.81249999982537668,0.93749999959254615,0,0.81249999982537668,0.93749999959254615,0
1.238572767333048,0.83749999950232423,0.91250000044528834,0,0.83749999950232423,0.91250000044528834,0
1.2375631297019443,0.86249999983992875,0.88750000015425023,0,0.86249999983992875,0.88750000015425023,0
1.2375631297066476,0.88749999998544782,0.86250000002037253,0,0.88749999998544782,0.86250000002037253,0
1.2385727673753442,0.91249999997380637,0.83750000007858028,0,0.91249999997380637,0.83750000007858028,0
1.2405895774978413,0.93749999994179201,0.81249999994179212,0,0.93749999994179201,0.81249999994179212,0
1.2436086603304488,0.96249999958963572,0.78750000053259994,0,0.96249999958963572,0.78750000053259994,0
1.2476227394613142,0.98749999986903259,0.76250000018335395,0,0.98749999986903259,0.76250000018335395,0
1.232502535372975,0.7374999998166456,0.98749999998544791,0,0.7374999998166456,0.98749999998544791,0
1.2279301689802553,0.76249999996216467,0.96249999997380631,0,0.76249999996216467,0.96249999997380631,0
1.2243620791201149,0.78749999990395703,0.9375000005005858,0,0.78749999990395703,0.9375000005005858,0
1.2218070635857312,0.81249999938299844,0.91250000089348737,0,0.81249999938299844,0.91250000089348737,0
1.2202714859649491,0.8374999995197866,0.88750000014842945,0,0.8374999995197866,0.88750000014842945,0
1.2197591974480126,0.86249999984574943,0.86250000001455185,0,0.86249999984574943,0.86250000001455185,0
1.2202714862221744,0.88749999999126861,0.83750000006111791,0,0.88749999999126861,0.83750000006111791,0
1.2218070634609723,0.91250000045692992,0.81249999968567843,0,0.91250000045692992,0.81249999968567843,0
1.2243620790461289,0.93749999949941387,0.78750000098079886,0,0.93749999949941387,0.78750000098079886,0
1.2279301688265509,0.96249999960709809,0.76250000017753328,0,0.96249999960709809,0.76250000017753328,0
