"Temperature (K)","steady_table_vals","L_inf (K)","L2_err","Total Energy (J/kg)","Energy Residual (W)","Volume (m^3)","X (m)","Y (m)","Z (m)"
1.6434594392776489,1.64224471237158,0.0012147269060689414,1.4755614563278228e-06,1484.0438232421875,-5.340576171875e-05,0.00062500004423782229,0.86249999982246639,0.96250000004365555,0
2.2751526832580566,2.2734384444512701,0.001714238806786561,2.9386146866930125e-06,2054.462890625,7.62939453125e-05,0.00062499998603016138,0.88750000043364685,0.93750000082654861,0
2.5149805545806885,2.51305401537233,0.001926539208358502,3.7115533213426038e-06,2271.02734375,-1.52587890625e-05,0.00062499998603016138,0.91249999992141939,0.91250000049767543,0
2.3446805477142334,2.34285931119418,0.0018212365200533931,3.3169024619761935e-06,2117.24658203125,-1.52587890625e-05,0.00062499998603016138,0.93750000033760428,0.8874999992403898,0
1.7454522848129272,1.7440812597536599,0.001371025059267339,1.8797097131390103e-06,1576.1434326171875,-6.103515625e-05,0.00062500004423782229,0.96249999953724896,0.862500000037835,0
0.6979784369468689,0.69742564093359005,0.00055279601327884453,3.0558343229698444e-07,630.2745361328125,3.0517578125e-05,0.00062499998603016138,0.98749999985157033,0.83750000013096715,0
0.72467565536499023,0.72416484013944304,0.00051081522554718983,2.6093219465082641e-07,654.38214111328125,3.0517578125e-05,0.00062499998603016138,0.81250000001164124,0.98750000046857145,0
1.9171364307403564,1.9157514924671899,0.0013849382731665472,1.9180540204815378e-06,1731.1741943359375,9.1552734375e-05,0.00062500004423782229,0.83749999946739961,0.96250000002619318,0
2.7507593631744385,2.7487282771594499,0.0020310860149885812,4.1253104002821955e-06,2483.935791015625,1.52587890625e-05,0.00062499998603016138,0.86250000029394847,0.93749999987194299,0
3.2056193351745605,3.20320563656986,0.0024136986047005315,5.8259409543332927e-06,2894.67431640625,-1.52587890625e-05,0.00062499998603016138,0.88749999997380635,0.91250000048021318,0
3.261232852935791,3.2587343929474901,0.002498459988300894,6.242302313140503e-06,2944.893310546875,0.0001220703125,0.00062499998603016138,0.91249999993888165,0.8875000001658917,0
